c_personid,c_entry_code,c_year
349160,165,1877
349161,165,1736
349162,165,1822
349163,165,1895
349164,165,1589
349167,165,1613
349168,165,1742
349169,165,1649
349170,165,1871
349172,165,1745
349173,165,1661
349174,165,1415
349175,165,1736
349177,165,1658
349179,165,1643
349180,165,1860
349181,165,1860
349182,165,1775
349183,165,1589
349184,165,1863
349185,165,1526
349186,165,1856
349187,165,1823
349188,165,1796
349189,165,1622
349190,165,1523
349191,165,1829
349192,165,1652
349193,165,1801
349194,165,1745
349195,165,1769
349196,165,1876
349197,165,1532
349198,165,1748
349199,165,1877
349200,165,1850
349201,165,1589
349202,165,1427
349203,165,1883
349204,165,1751
349206,165,1736
349207,165,1836
349209,165,1841
349210,165,1742
349211,165,1883
349212,165,1898
349213,165,1688
349214,165,1637
349215,165,1723
349218,165,1622
349219,165,1880
349220,165,1637
349221,165,1421
349222,165,1643
349223,165,1833
349224,165,1826
349225,165,1886
349226,165,1514
349227,165,1595
349228,165,1484
349229,165,1673
349230,165,1404
349231,165,1523
349232,165,1877
349233,165,1850
349235,165,1391
349236,165,1801
349237,165,1874
349239,165,1895
349240,165,1787
349241,165,1721
349242,165,1829
349243,165,1589
349244,165,1742
349245,165,1553
349246,165,1880
349247,165,1514
349248,165,1805
349249,165,1721
349250,165,1688
349251,165,1886
349252,165,1736
349253,165,1404
349256,165,1761
349257,165,1706
349258,165,1836
349259,165,1694
349260,165,1643
349261,165,1751
349262,165,1822
349263,165,1643
349264,165,1721
349265,165,1835
349266,165,1787
349267,165,1787
349268,165,1898
349269,165,1700
349270,165,1903
349271,165,1643
349272,165,1823
349273,165,1589
349274,165,1598
349275,165,1809
349276,165,1400
349277,165,1598
349278,165,1890
349279,165,1709
349280,165,1822
349281,165,1601
349282,165,1649
349283,165,1659
349284,165,1388
349285,165,1874
349286,165,1748
349287,165,1874
349288,165,1860
349289,165,1723
349290,165,1817
349291,165,1607
349292,165,1799
349293,165,1424
349294,165,1903
349295,165,1865
349296,165,1898
349297,165,1862
349298,165,1833
349299,165,1703
349300,165,1625
349301,165,1647
349302,165,1877
349303,165,1871
349304,165,1877
349305,165,1845
349306,165,1892
349307,165,1723
349308,165,1820
349309,165,1795
349310,165,1697
349311,165,1852
349312,165,1658
349313,165,1613
349314,165,1799
349315,165,1802
349316,165,1894
349317,165,1895
349318,165,1622
349319,165,1841
349320,165,1526
349321,165,1724
349323,165,1589
349324,165,1840
349325,165,1874
349326,165,1727
349327,165,1724
349328,165,1820
349329,165,1601
349330,165,1589
349331,165,1649
349332,165,1411
349333,165,1730
349334,165,1801
349335,165,1868
349336,165,1852
349338,165,1751
349339,165,1598
349340,165,1667
349341,165,1822
349342,165,1809
349343,165,1652
349344,165,1650
349345,165,1598
349346,165,1733
349347,165,1706
349348,165,1598
349349,165,1730
349350,165,1659
349351,165,1404
349352,165,1890
349353,165,1799
349354,165,1685
349355,165,1829
349356,165,1559
349357,165,1574
349358,165,1840
349359,165,1751
349360,165,1805
349361,165,1835
349362,165,1411
349363,165,1890
349365,165,1809
349366,165,1411
349367,165,1859
349368,165,1697
349369,165,1404
349370,165,1904
349371,165,1850
349372,165,1761
349373,165,1700
349374,165,1835
349376,165,1859
349377,165,1508
349378,165,1757
349379,165,1826
349380,165,1682
349381,165,1771
349382,165,1706
349383,165,1877
349384,165,1841
349385,165,1890
349386,165,1898
349387,165,1406
349388,165,1757
349389,165,1775
349390,165,1780
349391,165,1820
349392,165,1613
349393,165,1903
349395,165,1709
349396,165,1904
349397,165,1751
349398,165,1526
349399,165,1739
349400,165,1742
349401,165,1876
349402,165,1835
349403,165,1511
349404,165,1823
349405,165,1737
349406,165,1712
349407,165,1822
349408,165,1856
349409,165,1691
349410,165,1822
349411,165,1658
349412,165,1664
349413,165,1745
349414,165,1622
349415,165,1850
349416,165,1712
349417,165,1670
349418,165,1904
349419,165,1852
349420,165,1475
349421,165,1418
349422,165,1795
349423,165,1862
349424,165,1871
349425,165,1835
349426,165,1874
349427,165,1799
349428,165,1499
349429,165,1832
349430,165,1880
349431,165,1853
349432,165,1889
349434,165,1890
349435,165,1469
349436,165,1706
349437,165,1595
349438,165,1547
349439,165,1852
349440,165,1801
349441,165,1877
349443,165,1871
349444,165,1778
349445,165,1801
349446,165,1809
349447,165,1811
349449,165,1706
349450,165,1464
349451,165,1853
349452,165,1819
349453,165,1733
349454,165,1688
349455,165,1877
349456,165,1852
349458,165,1751
349459,165,1817
349460,165,1829
349461,165,1895
349462,165,1814
349463,165,1880
349464,165,1877
349465,165,1748
349466,165,1819
349467,165,1761
349468,165,1589
349469,165,1652
349470,165,1801
349471,165,1850
349472,165,1691
349473,165,1637
349474,165,1736
349475,165,1682
349476,165,1664
349477,165,1700
349478,165,1631
349479,165,1659
349480,165,1625
349481,165,1742
349482,165,1619
349483,165,1737
349484,165,1589
349485,165,1829
349486,165,1697
349487,165,1646
349488,165,1661
349489,165,1649
349490,165,1809
349491,165,1659
349492,165,1514
349493,165,1604
349494,165,1667
349495,165,1706
349496,165,1754
349497,165,1397
349498,165,1634
349499,165,1661
349500,165,1421
349501,165,1811
349502,165,1754
349503,165,1661
349504,165,1845
349506,165,1801
349507,165,1706
349508,165,1625
349509,165,1664
349510,165,1742
349511,165,1721
349512,165,1385
349513,165,1769
349514,165,1880
349515,165,1667
349517,165,1404
349518,165,1658
349519,165,1604
349520,165,1703
349521,165,1616
349522,165,1781
349523,165,1607
349524,165,1643
349525,165,1647
349526,165,1840
349528,165,1514
349529,165,1427
349530,165,1679
349531,165,1607
349532,165,1780
349533,165,1655
349534,165,1823
349536,165,1712
349537,165,1499
349538,165,1736
349539,165,1823
349540,165,1647
349541,165,1595
349542,165,1598
349543,165,1647
349544,165,1523
349545,165,1790
349546,165,1889
349547,165,1613
349548,165,1718
349550,165,1607
349551,165,1883
349552,165,1889
349553,165,1400
349554,165,1772
349555,165,1404
349556,165,1571
349559,165,1742
349560,165,1880
349561,165,1880
349562,165,1752
349563,165,1754
349565,165,1817
349566,165,1766
349567,165,1829
349568,165,1898
349569,165,1664
349570,165,1448
349571,165,1424
349572,165,1652
349573,165,1763
349574,165,1613
349575,165,1661
349576,165,1691
349577,165,1631
349578,165,1739
349579,165,1886
349580,165,1616
349581,165,1628
349582,165,1622
349583,165,1876
349584,165,1601
349585,165,1772
349586,165,1607
349587,165,1801
349588,165,1595
349590,165,1643
349591,165,1822
349592,165,1809
349593,165,1649
349594,165,1820
349595,165,1661
349597,165,1730
349599,165,1667
349600,165,1890
349601,165,1838
349602,165,1761
349603,165,1404
349604,165,1526
349605,165,1757
349606,165,1826
349607,165,1894
349608,165,1658
349609,165,1619
349610,165,1415
349611,165,1790
349612,165,1890
349613,165,1836
349614,165,1742
349615,165,1631
349616,165,1868
349617,165,1733
349619,165,1880
349620,165,1526
349621,165,1877
349622,165,1886
349624,165,1526
349625,165,1752
349626,165,1760
349627,165,1659
349628,165,1628
349629,165,1805
349630,165,1404
349631,165,1724
349633,165,1894
349635,165,1865
349636,165,1640
349637,165,1694
349638,165,1659
349639,165,1631
349640,165,1847
349641,165,1499
349642,165,1904
349643,165,1801
349644,165,1796
349645,165,1658
349646,165,1508
349647,165,1903
349648,165,1877
349649,165,1889
349650,165,1418
349651,165,1766
349652,165,1706
349653,165,1404
349654,165,1742
349655,165,1421
349656,165,1871
349657,165,1616
349658,165,1676
349659,165,1658
349660,165,1607
349661,165,1724
349662,165,1736
349663,165,1868
349664,165,1703
349665,165,1808
349666,165,1625
349667,165,1679
349668,165,1643
349669,165,1637
349670,165,1853
349671,165,1619
349672,165,1862
349673,165,1826
349674,165,1601
349675,165,1737
349676,165,1415
349677,165,1904
349678,165,1589
349680,165,1898
349681,165,1655
349682,165,1823
349683,165,1595
349684,165,1826
349685,165,1649
349686,165,1742
349687,165,1840
349688,165,1822
349689,165,1863
349690,165,1809
349691,165,1647
349692,165,1903
349693,165,1619
349694,165,1385
349695,165,1742
349696,165,1415
349697,165,1736
349698,165,1895
349701,165,1856
349702,165,1892
349703,165,1659
349707,165,1652
349708,165,1505
349709,165,1646
349710,165,1664
349711,165,1659
349712,165,1625
349713,165,1400
349714,165,1876
349715,165,1406
349716,165,1646
349717,165,1595
349718,165,1404
349719,165,1647
349720,165,1646
349721,165,1673
349722,165,1415
349723,165,1391
349724,165,1805
349725,165,1658
349726,165,1752
349727,165,1613
349728,165,1886
349729,165,1526
349730,165,1613
349731,165,1659
349732,165,1595
349733,165,1856
349734,165,1586
349735,165,1894
349736,165,1418
349737,165,1780
349738,165,1784
349739,165,1397
349740,165,1622
349741,165,1751
349742,165,1406
349743,165,1661
349744,165,1670
349745,165,1589
349746,165,1860
349748,165,1742
349750,165,1895
349751,165,1845
349753,165,1724
349754,165,1745
349755,165,1868
349756,165,1754
349757,165,1625
349758,165,1526
349759,165,1664
349760,165,1904
349761,165,1388
349762,165,1595
349763,165,1589
349764,165,1781
349765,165,1730
349767,165,1745
349768,165,1647
349769,165,1890
349770,165,1691
349771,165,1421
349772,165,1607
349773,165,1737
349774,165,1667
349775,165,1694
349776,165,1754
349777,165,1622
349778,165,1604
349779,165,1700
349780,165,1739
349781,165,1718
349782,165,1730
349783,165,1634
349784,165,1697
349785,165,1662
349786,165,1761
349787,165,1890
349788,165,1647
349789,165,1634
349790,165,1679
349791,165,1661
349792,165,1640
349793,165,1730
349794,165,1598
349795,165,1853
349797,165,1889
349798,165,1661
349799,165,1640
349800,165,1847
349801,165,1655
349802,165,1661
349803,165,1754
349804,165,1385
349805,165,1894
349806,165,1898
349807,165,1903
349808,165,1619
349810,165,1856
349812,165,1751
349813,165,1514
349814,165,1787
349815,165,1874
349816,165,1713
349818,165,1661
349819,165,1646
349820,165,1640
349821,165,1886
349823,165,1394
349824,165,1622
349825,165,1856
349826,165,1845
349827,165,1397
349828,165,1388
349829,165,1664
349830,165,1421
349831,165,1691
349832,165,1844
349833,165,1724
349836,165,1883
349837,165,1706
349838,165,1745
349839,165,1709
349840,165,1832
349842,165,1823
349843,165,1673
349844,165,1860
349845,165,1421
349846,165,1856
349847,165,1789
349848,165,1903
349849,165,1421
349850,165,1658
349851,165,1876
349852,165,1643
349853,165,1898
349854,165,1733
349855,165,1670
349856,165,1655
349857,165,1679
349858,165,1733
349859,165,1616
349860,165,1619
349861,165,1756
349862,165,1814
349863,165,1685
349864,165,1666
349865,165,1904
349866,165,1853
349867,165,1655
349868,165,1835
349869,165,1769
349870,165,1723
349871,165,1802
349872,165,1631
349873,165,1865
349874,165,1787
349875,165,1820
349876,165,1862
349877,165,1679
349878,165,1721
349879,165,1862
349880,165,1852
349881,165,1667
349882,165,1472
349883,165,1754
349884,165,1418
349885,165,1634
349886,165,1649
349887,165,1715
349888,165,1631
349889,165,1826
349890,165,1898
349892,165,1874
349893,165,1673
349894,165,1526
349895,165,1733
349896,165,1610
349897,165,1847
349898,165,1646
349899,165,1406
349900,165,1655
349901,165,1595
349902,165,1628
349903,165,1871
349904,165,1385
349905,165,1427
349906,165,1802
349907,165,1845
349908,165,1742
349909,165,1718
349910,165,1856
349911,165,1880
349912,165,1811
349914,165,1895
349915,165,1742
349916,165,1808
349917,165,1411
349918,165,1562
349919,165,1622
349920,165,1607
349921,165,1682
349922,165,1787
349923,165,1795
349924,165,1845
349925,165,1877
349926,165,1412
349927,165,1634
349928,165,1778
349929,165,1595
349930,165,1523
349931,165,1780
349932,165,1890
349933,165,1865
349934,165,1484
349935,165,1478
349936,165,1652
349937,165,1742
349938,165,1679
349939,165,1514
349940,165,1418
349941,165,1613
349942,165,1754
349943,165,1820
349944,165,1754
349945,165,1852
349947,165,1658
349948,165,1604
349949,165,1661
349950,165,1876
349951,165,1811
349953,165,1526
349954,165,1723
349955,165,1730
349956,165,1421
349958,165,1481
349959,165,1721
349960,165,1853
349961,165,1625
349962,165,1646
349963,165,1706
349964,165,1598
349965,165,1877
349966,165,1802
349967,165,1819
349968,165,1598
349969,165,1646
349970,165,1646
349971,165,1659
349973,165,1737
349974,165,1523
349975,165,1640
349976,165,1829
349977,165,1871
349978,165,1780
349979,165,1649
349980,165,1808
349981,165,1895
349982,165,1771
349983,165,1799
349984,165,1649
349985,165,1670
349986,165,1718
349987,165,1670
349988,165,1877
349989,165,1799
349990,165,1652
349992,165,1898
349993,165,1622
349994,165,1859
349995,165,1840
349996,165,1667
349998,165,1625
349999,165,1580
350000,165,1880
350002,165,1733
350003,165,1427
350004,165,1659
350005,165,1874
350006,165,1601
350007,165,1853
350008,165,1394
350009,165,1898
350010,165,1667
350011,165,1646
350012,165,1604
350013,165,1876
350014,165,1862
350015,165,1766
350016,165,1613
350017,165,1829
350018,165,1847
350019,165,1713
350020,165,1661
350021,165,1658
350022,165,1880
350023,165,1712
350024,165,1679
350025,165,1809
350026,165,1712
350027,165,1745
350028,165,1883
350029,165,1385
350030,165,1836
350031,165,1796
350032,165,1499
350034,165,1647
350035,165,1860
350036,165,1832
350037,165,1868
350038,165,1499
350039,165,1682
350040,165,1808
350041,165,1763
350042,165,1778
350043,165,1661
350044,165,1865
350045,165,1801
350046,165,1874
350047,165,1778
350048,165,1595
350049,165,1415
350050,165,1723
350051,165,1723
350052,165,1484
350053,165,1871
350054,165,1809
350055,165,1811
350056,165,1862
350057,165,1739
350058,165,1808
350059,165,1829
350060,165,1904
350061,165,1601
350062,165,1865
350063,165,1709
350064,165,1769
350065,165,1892
350066,165,1868
350067,165,1761
350068,165,1829
350069,165,1404
350070,165,1607
350071,165,1862
350072,165,1739
350073,165,1840
350074,165,1833
350075,165,1860
350076,165,1860
350077,165,1809
350078,165,1805
350079,165,1805
350080,165,1871
350081,165,1865
350082,165,1844
350083,165,1553
350084,165,1880
350086,165,1850
350087,165,1760
350088,165,1889
350089,165,1898
350090,165,1835
350091,165,1874
350092,165,1898
350093,165,1845
350094,165,1655
350096,165,1883
350097,165,1862
350098,165,1697
350099,165,1583
350100,165,1876
350101,165,1898
350102,165,1670
350103,165,1592
350104,165,1877
350105,165,1406
350106,165,1757
350107,165,1404
350108,165,1751
350109,165,1418
350110,165,1724
350111,165,1852
350112,165,1904
350113,165,1903
350114,165,1811
350115,165,1871
350116,165,1822
350117,165,1877
350118,165,1895
350119,165,1880
350120,165,1826
350121,165,1643
350122,165,1649
350123,165,1712
350124,165,1682
350125,165,1739
350126,165,1712
350127,165,1643
350128,165,1646
350129,165,1761
350130,165,1736
350131,165,1840
350132,165,1877
350133,165,1730
350134,165,1679
350135,165,1761
350136,165,1598
350137,165,1664
350138,165,1892
350139,165,1860
350140,165,1658
350141,165,1886
350142,165,1730
350143,165,1571
350144,165,1526
350145,165,1757
350146,165,1622
350148,165,1822
350149,165,1679
350150,165,1805
350151,165,1421
350152,165,1589
350153,165,1484
350154,165,1730
350155,165,1701
350156,165,1406
350157,165,1745
350159,165,1682
350160,165,1795
350161,165,1715
350162,165,1706
350163,165,1718
350165,165,1713
350166,165,1568
350167,165,1628
350169,165,1713
350170,165,1637
350171,165,1724
350172,165,1634
350173,165,1894
350174,165,1647
350175,165,1604
350176,165,1877
350177,165,1643
350178,165,1659
350179,165,1805
350180,165,1664
350181,165,1754
350182,165,1874
350183,165,1724
350185,165,1673
350186,165,1724
350187,165,1801
350188,165,1745
350189,165,1404
350190,165,1886
350191,165,1862
350192,165,1895
350193,165,1640
350194,165,1640
350195,165,1814
350196,165,1637
350197,165,1808
350198,165,1371
350199,165,1892
350200,165,1829
350201,165,1787
350202,165,1433
350203,165,1826
350204,165,1646
350205,165,1766
350206,165,1801
350207,165,1643
350208,165,1817
350209,165,1436
350210,165,1622
350211,165,1903
350212,165,1685
350213,165,1709
350214,165,1411
350215,165,1565
350216,165,1514
350217,165,1619
350218,165,1730
350219,165,1601
350220,165,1589
350221,165,1763
350222,165,1742
350223,165,1598
350225,165,1780
350226,165,1739
350227,165,1499
350228,165,1844
350229,165,1733
350230,165,1880
350231,165,1385
350232,165,1811
350233,165,1886
350234,165,1526
350235,165,1634
350236,165,1760
350237,165,1883
350238,165,1748
350239,165,1860
350240,165,1604
350241,165,1772
350242,165,1412
350243,165,1628
350244,165,1823
350245,165,1860
350246,165,1865
350247,165,1661
350248,165,1847
350249,165,1874
350250,165,1685
350252,165,1853
350253,165,1694
350255,165,1862
350256,165,1853
350257,165,1874
350259,165,1523
350260,165,1895
350261,165,1631
350263,165,1652
350264,165,1859
350265,165,1889
350266,165,1670
350267,165,1718
350268,165,1880
350269,165,1613
350270,165,1514
350271,165,1874
350272,165,1754
350273,165,1622
350274,165,1853
350275,165,1876
350276,165,1877
350277,165,1892
350278,165,1904
350279,165,1418
350280,165,1898
350281,165,1607
350282,165,1637
350283,165,1652
350284,165,1898
350285,165,1613
350286,165,1892
350287,165,1853
350288,165,1427
350289,165,1730
350290,165,1780
350291,165,1523
350292,165,1647
350293,165,1856
350294,165,1737
350295,165,1523
350296,165,1739
350297,165,1802
350298,165,1643
350299,165,1730
350300,165,1526
350301,165,1898
